Trait.type,Rate,Taxon,Study,Mean.Rate,Taxon2,NatExp,Species
M,0.006852269,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006861312,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.0070112,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007022952,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007065807,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007103382,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00711987,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007131164,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007172771,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007180444,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007244256,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00738537,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007459982,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00747359,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007585872,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007798945,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00783195,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008056017,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008058257,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008109419,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008269083,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008282147,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008309439,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008384881,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008588112,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008701932,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008758646,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008807495,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009203868,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009277291,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009389694,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009504011,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009597602,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009885452,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010019149,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010102752,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010138738,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010275979,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010703114,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010716621,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010970448,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011032905,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011076866,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011866778,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011871146,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012100914,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012233823,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012525285,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012827762,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012888318,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013305974,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013757977,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.01382788,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.014253031,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.014270115,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.014441319,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.015290344,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.015437783,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.015582099,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.016130854,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.016265415,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.016528086,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.016775941,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.017171004,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018380079,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018499406,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018744247,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018930962,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.019520961,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.02163139,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.022798125,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.023421401,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.026140518,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.024282688,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.020814411,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.018188995,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01790845,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.016523115,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.016425572,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.016233015,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.016051375,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.015694596,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.015559941,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.015197101,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014716896,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014694654,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014567068,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.014274562,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01382363,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.013568978,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01346135,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.013334243,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.011974662,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.01155854,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.011319393,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.011194413,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.010828904,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.010257891,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.010113661,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.009565109,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.009397295,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00937304,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00927275,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008857865,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.008167038,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007919678,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007394839,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007240361,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007169649,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.007151696,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006866395,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006455134,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006292565,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006226291,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.006214183,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005945143,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005914518,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005839135,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00562559,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005294705,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005286525,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005283479,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005204936,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.005046735,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00492005,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004736082,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004702819,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00464912,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004597847,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004584452,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004543425,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004503786,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004420651,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004198837,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004082526,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.004022392,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003846796,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003824169,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003769281,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003744199,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003723933,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003704403,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003642476,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003573063,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003521575,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003396204,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003304922,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003227941,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003174397,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003110461,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.003075206,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002962835,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002915216,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002623667,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002586167,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002523231,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002393727,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002265413,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00215924,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002146057,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002141917,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002135653,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.002028127,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001974403,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001974274,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001891738,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001809092,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001335975,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00127982,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001258145,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00114764,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001137346,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.001042971,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00089007,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000856367,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.00070715,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000551365,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000442918,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000242596,V,s92,0.001199073,A,N,Gambusia.affinis
M,-0.000133669,V,s92,0.001199073,A,N,Gambusia.affinis
M,-8.42E-05,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00014902,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000149329,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000208413,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000278325,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000331708,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000348192,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000395391,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000468499,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000603838,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00064714,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000728557,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000782187,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000809617,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000845908,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00089103,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000907971,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000981388,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.000994559,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001013994,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001067264,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001072298,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001116095,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001232597,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00125096,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001300616,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001391666,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001456089,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001476629,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001501823,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001565362,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001568501,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001586898,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00167954,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001893333,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001957365,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.001986531,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002043331,V,s92,0.001199073,A,N,Gambusia.affinis
M,2.11E-03,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002159006,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002275506,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002327552,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00235617,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00247006,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.0025661,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002583196,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00264731,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002726471,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002763605,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.002994872,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003087282,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003125034,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00322552,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003238513,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003275586,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003377583,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003394849,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003525557,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003595211,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003723105,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003756728,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003773125,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003852183,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003860167,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003860978,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003896762,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.003915016,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004008094,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00400988,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004073252,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004087576,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004216095,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004351864,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004388668,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004460874,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004479233,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004590019,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004630377,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004748101,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.004966607,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005032645,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005089237,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005274548,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005420386,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005512148,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005520207,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005610315,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005811019,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.005875603,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006128581,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006342541,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006391069,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006460059,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00649085,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006529245,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006706392,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006818697,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006860912,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006909386,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006937545,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.006965148,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007027057,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007039099,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007084379,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007341462,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007495325,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007586569,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.0076446,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007654975,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007689533,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00772102,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007800206,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007845879,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.007883913,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008014252,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008201917,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008251904,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00826481,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008335334,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008466428,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008510898,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008536931,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008565277,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008621919,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.008671169,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009188043,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009344003,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.00934846,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009499124,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.009942397,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010018084,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010084768,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010496352,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010657791,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010815852,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.010969106,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011094211,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011238573,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.011961621,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012116944,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012692387,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012721104,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012749421,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012802926,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.012824478,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013129924,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.0131773,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013242287,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013251561,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013420714,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013483499,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.013630097,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.014079309,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.01450337,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.014786943,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.015108541,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.017216841,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.017812737,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018040593,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.018620457,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.0190938,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.019124427,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.019186782,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.01977343,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.020546023,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.020639957,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.021971372,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.022031827,V,s92,0.001199073,A,N,Gambusia.affinis
M,0.024469177,V,s92,0.001199073,A,N,Gambusia.affinis
L,0.000351941,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.000575562,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001238193,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001292737,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001451376,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001536159,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001588439,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001765936,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001810942,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001822984,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002099412,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002283159,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002527064,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002541258,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.003116387,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.003202038,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.003423229,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.003823837,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.004010057,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.004043034,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.00420826,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.004435092,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.004826869,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.005374189,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.00630789,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.006643824,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.006880331,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.006974645,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.009284275,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.010783787,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.000926628,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001230905,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001303705,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.001320356,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002099762,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002306482,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.002592452,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.00294776,V,s93,0.003747514,A,N,Gambusia.affinis
L,3.42E-03,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.003795604,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.004088665,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.0043218,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.005105336,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.005524568,V,s93,0.003747514,A,N,Gambusia.affinis
L,0.006700596,V,s93,0.003747514,A,N,Gambusia.affinis
M,3.70E-05,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.000168675,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.000640546,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.000718987,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.000798752,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00099749,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.001602447,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.001606284,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.001726966,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.001840876,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.001970569,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00302355,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00313381,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.003318585,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.003906186,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.004212194,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.004252387,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00461092,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.004783012,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00539195,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.005725745,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.005832364,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.00601951,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.006244144,V,s93,0.003747514,A,N,Gambusia.affinis
M,0.006355507,V,s93,0.003747514,A,N,Gambusia.affinis
